1.4568 1.8178 0.9674 22.0
1.4568 1.8178 0.9674 22.0
2.0282 1.7723 0.9435 0.0
2.0282 1.7723 0.9435 0.0
1.9806 1.7299 0.9195 0.0
1.9806 1.7299 0.9195 0.0
1.9259 1.6869 1.3233 0.0
1.9259 1.6869 1.3233 0.0
1.8682 1.6425 1.2717 0.0
1.8682 1.6425 1.2717 0.0
1.8091 1.5979 1.2197 0.0
1.8091 1.5979 1.2197 0.0
1.7519 1.5557 1.1701 0.0
1.7519 1.5557 1.1701 0.0
1.693 1.5136 1.12 0.0
1.693 1.5136 1.12 0.0
1.6364 1.4741 1.0728 0.0
1.6364 1.4741 1.0728 0.0
1.6364 1.4741 1.0728 0.0
1.5509 1.4171 1.0039 0.0
1.5509 1.4171 1.0039 0.0
2.1609 1.3985 0.9812 0.0
2.0985 1.362 0.9366 0.0
2.0985 1.362 0.9366 0.0
2.0369 1.8541 0.8948 0.0
2.0369 1.8541 0.8948 0.0
1.9766 1.8078 0.8565 0.0
1.9766 1.8078 0.8565 0.0
1.9181 1.7638 0.822 0.0
1.9181 1.7638 0.822 0.0
1.8581 1.7196 0.7898 0.0
1.8581 1.7196 0.7898 0.0
1.7999 1.6778 1.1875 0.0
1.7999 1.6778 1.1875 0.0
1.7402 1.6359 1.1341 0.0
1.7402 1.6359 1.1341 0.0
1.6824 1.5966 1.0832 0.0
1.6824 1.5966 1.0832 0.0
1.6231 1.5574 1.0318 0.0
1.6231 1.5574 1.0318 0.0
1.5656 1.5209 0.9831 0.0
1.5656 1.5209 0.9831 0.0
1.5656 1.5209 0.9831 0.0
1.479 1.4686 0.912 0.0
1.479 1.4686 0.912 0.0
1.479 1.4686 0.912 0.0
1.3936 1.9353 0.8452 22.0
1.3936 1.9353 0.8452 22.0
1.3654 1.9132 0.8241 22.0
1.9596 1.862 0.7969 0.0
1.9596 1.862 0.7969 0.0
1.9108 1.8178 0.7726 0.0
1.9108 1.8178 0.7726 0.0
1.855 1.7734 1.2236 0.0
1.855 1.7734 1.2236 0.0
1.7963 1.7275 1.1707 0.0
1.7963 1.7275 1.1707 0.0
1.7378 1.6826 1.1188 0.0
1.7378 1.6826 1.1188 0.0
1.6795 1.6388 1.0679 0.0
1.6795 1.6388 1.0679 0.0
1.6214 1.5961 1.0182 0.0
1.6214 1.5961 1.0182 0.0
1.5638 1.5549 0.9701 0.0
1.5638 1.5549 0.9701 0.0
2.1647 1.5151 0.9237 0.0
2.1647 1.5151 0.9237 0.0
2.105 1.477 0.8793 0.0
2.105 1.477 0.8793 0.0
2.105 1.477 0.8793 0.0
2.0163 1.4234 0.8176 0.0
2.0163 1.4234 0.8176 0.0
2.0163 1.4234 0.8176 0.0
1.927 1.8582 0.7615 0.0
1.927 1.8582 0.7615 0.0
1.927 1.8582 0.7615 0.0
1.8389 1.7891 1.2023 0.0
1.8389 1.7891 1.2023 0.0
1.8086 1.7657 1.1748 0.0
1.7467 1.7187 1.119 0.0
1.7467 1.7187 1.119 0.0
1.6884 1.6754 1.0674 0.0
1.6884 1.6754 1.0674 0.0
1.6307 1.6335 1.0171 22.0
1.6307 1.6335 1.0171 22.0
1.5783 1.5898 0.9745 22.0
1.5783 1.5898 0.9745 22.0
2.1973 1.5447 0.9446 0.0
2.1973 1.5447 0.9446 0.0
2.151 1.5033 0.9148 0.0
2.151 1.5033 0.9148 0.0
2.0971 1.4629 0.8785 0.0
2.0971 1.4629 0.8785 0.0
2.3054 1.4214 0.8428 0.0
2.3054 1.4214 0.8428 0.0
2.245 1.3813 0.8101 0.0
2.245 1.3813 0.8101 0.0
2.185 1.3431 1.2894 0.0
2.185 1.3431 1.2894 0.0
2.185 1.3431 1.2894 0.0
2.0959 1.2895 1.2161 0.0
2.0959 1.2895 1.2161 0.0
2.0651 1.272 1.1912 0.0
2.0031 1.7182 1.1423 0.0
2.0031 1.7182 1.1423 0.0
1.9429 1.6826 1.0961 0.0
1.9429 1.6826 1.0961 0.0
1.8838 1.6491 1.0524 0.0
1.8838 1.6491 1.0524 0.0
1.825 2.0967 1.0104 22.0
1.825 2.0967 1.0104 22.0
1.7708 2.0584 0.9775 22.0
1.7708 2.0584 0.9775 22.0
1.7258 1.5443 0.9583 0.0
1.7258 1.5443 0.9583 0.0
1.9903 1.5105 1.4793 0.0
1.9903 1.5105 1.4793 0.0
1.934 1.9444 1.4359 22.0
1.934 1.9444 1.4359 22.0
1.8786 1.9048 1.3978 22.0
1.8786 1.9048 1.3978 22.0
1.8318 1.407 1.3727 0.0
1.8318 1.407 1.3727 0.0
1.785 1.3731 1.3467 0.0
1.785 1.3731 1.3467 0.0
1.785 1.3731 1.3467 0.0
1.7033 1.7681 1.297 22.0
1.7033 1.7681 1.297 22.0
1.7033 1.7681 1.297 22.0
1.9815 1.7038 1.3695 0.0
1.9815 1.7038 1.3695 0.0
1.9572 1.6804 1.3551 0.0
1.8982 1.6415 1.3124 0.0
1.8982 1.6415 1.3124 0.0
1.8393 1.6041 1.2712 0.0
1.8393 1.6041 1.2712 0.0
1.7813 1.5685 1.2321 0.0
1.7813 1.5685 1.2321 0.0
1.7233 1.5344 1.1947 0.0
1.7233 1.5344 1.1947 0.0
1.6652 1.9288 1.1592 22.0
1.6652 1.9288 1.1592 22.0
1.6113 1.8852 1.133 22.0
1.6113 1.8852 1.133 22.0
1.951 1.4239 1.268 0.0
1.951 1.4239 1.268 0.0
1.9015 1.3874 1.2357 0.0
1.9015 1.3874 1.2357 0.0
1.8451 1.7542 1.1958 0.0
1.8451 1.7542 1.1958 0.0
1.7874 1.7143 1.1567 0.0
1.7874 1.7143 1.1567 0.0
1.7874 1.7143 1.1567 0.0
1.7012 1.6568 1.1018 0.0
1.7012 1.6568 1.1018 0.0
1.6723 1.6381 1.0844 0.0
1.6122 1.6005 1.0502 0.0
1.6122 1.6005 1.0502 0.0
1.9637 1.5659 1.2162 0.0
1.9637 1.5659 1.2162 0.0
1.904 1.9316 1.169 22.0
1.904 1.9316 1.169 22.0
1.8473 1.8868 1.1288 22.0
1.8473 1.8868 1.1288 22.0
1.7991 1.4544 1.1023 0.0
1.7991 1.4544 1.1023 0.0
2.1842 1.4172 1.0757 0.0
2.1842 1.4172 1.0757 0.0
2.1266 1.7511 1.0423 0.0
2.1266 1.7511 1.0423 0.0
2.0676 1.7098 1.0106 0.0
2.0676 1.7098 1.0106 0.0
2.0087 1.6697 1.2196 0.0
2.0087 1.6697 1.2196 0.0
1.9498 1.6309 1.1732 0.0
1.9498 1.6309 1.1732 0.0
1.9498 1.6309 1.1732 0.0
1.8618 1.5754 1.1064 0.0
1.8618 1.5754 1.1064 0.0
1.8326 1.5578 1.0851 0.0
1.7748 1.5239 1.044 0.0
1.7748 1.5239 1.044 0.0
1.7444 1.5067 1.0232 0.0
1.6863 1.8339 0.985 22.0
1.6863 1.8339 0.985 22.0
2.8832 1.7891 0.9565 0.0
2.8832 1.7891 0.9565 0.0
2.825 1.7447 1.2011 0.0
2.825 1.7447 1.2011 0.0
2.7643 1.7038 1.1547 0.0
2.7643 1.7038 1.1547 0.0
2.7036 1.6642 1.1098 0.0
2.7036 1.6642 1.1098 0.0
2.6429 1.626 1.0666 0.0
2.6429 1.626 1.0666 0.0
2.5822 1.5892 1.0252 0.0
2.5822 1.5892 1.0252 0.0
2.5217 1.5541 0.9861 0.0
2.5217 1.5541 0.9861 0.0
2.4613 1.5208 0.9494 0.0
2.4613 1.5208 0.9494 0.0
2.4011 1.8322 0.9154 0.0
2.4011 1.8322 0.9154 0.0
2.4011 1.8322 0.9154 0.0
2.3115 1.7717 1.1428 0.0
2.3115 1.7717 1.1428 0.0
2.2804 1.7512 1.1182 0.0
2.2177 1.7111 1.0698 0.0
2.2177 1.7111 1.0698 0.0
2.1574 1.6738 1.0247 0.0
2.1574 1.6738 1.0247 0.0
2.0978 1.6385 0.9819 0.0
2.0978 1.6385 0.9819 0.0
2.0384 1.6047 0.9413 0.0
2.0384 1.6047 0.9413 0.0
1.979 1.6415 0.9028 0.0
1.979 1.6415 0.9028 0.0
1.9199 1.5912 0.8672 0.0
1.9199 1.5912 0.8672 0.0
1.861 1.5419 0.8345 0.0
1.861 1.5419 0.8345 0.0
1.8021 1.4932 1.4718 0.0
1.8021 1.4932 1.4718 0.0
1.7436 1.4457 1.4345 0.0
1.7436 1.4457 1.4345 0.0
1.6852 1.3991 1.3988 0.0
1.6852 1.3991 1.3988 0.0
1.6852 1.3991 1.3988 0.0
1.5988 1.3322 1.3491 0.0
1.5988 1.3322 1.3491 0.0
1.5686 1.3094 1.3327 0.0
1.5088 1.2652 1.9674 -22.0
1.5088 1.2652 1.9674 -22.0
1.4553 1.2299 1.9282 -22.0
1.4553 1.2299 1.9282 -22.0
1.8779 1.2056 1.8886 -22.0
1.8779 1.2056 1.8886 -22.0
1.8315 1.3715 1.2073 0.0
1.8315 1.3715 1.2073 0.0
1.7849 1.3319 1.1805 0.0
1.7849 1.3319 1.1805 0.0
1.7322 1.2867 1.783 -22.0
1.7322 1.2867 1.783 -22.0
1.6802 1.2448 1.744 -22.0
1.6802 1.2448 1.744 -22.0
1.6356 1.2126 1.7046 -22.0
1.6356 1.2126 1.7046 -22.0
1.5966 1.186 1.6685 -22.0
1.5966 1.186 1.6685 -22.0
2.1268 1.1639 1.6343 0.0
2.1268 1.1639 1.6343 0.0
2.1268 1.1639 1.6343 0.0
2.061 1.1254 1.5825 0.0
2.061 1.1254 1.5825 0.0
2.01 1.0958 1.5455 0.0
1.9838 1.0813 1.5268 0.0
1.9838 1.0813 1.5268 0.0
1.9559 1.4076 1.5072 0.0
1.8996 1.3575 1.4684 0.0
1.8996 1.3575 1.4684 0.0
1.8695 1.331 1.4482 0.0
1.808 1.2773 1.408 0.0
1.808 1.2773 1.408 0.0
1.7492 1.2267 1.3712 0.0
1.7492 1.2267 1.3712 0.0
1.6911 1.1776 1.3365 0.0
1.6911 1.1776 1.3365 0.0
1.6316 1.1284 1.3028 0.0
1.6316 1.1284 1.3028 0.0
1.5741 1.0819 1.8509 -22.0
1.5741 1.0819 1.8509 -22.0
1.5186 1.041 1.8041 -22.0
1.5186 1.041 1.8041 -22.0
2.0771 1.0131 1.2013 0.0
2.0771 1.0131 1.2013 0.0
2.0263 0.9852 1.1695 0.0
2.0263 0.9852 1.1695 0.0
1.9679 0.9519 1.6688 0.0
1.9679 0.9519 1.6688 0.0
1.9081 1.3207 1.6243 0.0
1.9081 1.3207 1.6243 0.0
1.9081 1.3207 1.6243 0.0
1.8201 1.2426 1.5607 0.0
1.8201 1.2426 1.5607 0.0
1.8201 1.2426 1.5607 0.0
1.7318 1.1658 1.4996 0.0
1.7318 1.1658 1.4996 0.0
1.7012 1.1397 1.4792 0.0
1.6387 1.0872 1.4386 0.0
1.6387 1.0872 1.4386 0.0
1.5797 1.0389 1.4019 0.0
1.5797 1.0389 1.4019 0.0
1.5219 0.9928 1.3676 0.0
1.5219 0.9928 1.3676 0.0
1.4643 0.9486 1.3353 0.0
1.4643 0.9486 1.3353 0.0
2.2583 0.9064 1.8336 0.0
2.2583 0.9064 1.8336 0.0
2.2 0.8667 1.7901 0.0
2.2 0.8667 1.7901 0.0
2.1419 0.8296 1.7477 0.0
2.1419 0.8296 1.7477 0.0
2.0839 0.7955 1.7064 0.0
2.0839 0.7955 1.7064 0.0
2.0263 1.1837 1.6665 0.0
2.0263 1.1837 1.6665 0.0
1.9688 1.1293 1.6278 0.0
1.9688 1.1293 1.6278 0.0
1.9688 1.1293 1.6278 0.0
1.8838 1.0499 1.5731 0.0
1.8838 1.0499 1.5731 0.0
2.1385 0.9975 1.5382 0.0
2.1084 0.9719 1.5215 0.0
2.1084 0.9719 1.5215 0.0
2.078 0.9463 1.505 0.0
2.0159 0.8951 1.5168 0.0
2.0159 0.8951 1.5168 0.0
1.9551 0.8465 1.4707 0.0
1.9551 0.8465 1.4707 0.0
1.8951 0.8003 1.4263 0.0
1.8951 0.8003 1.4263 0.0
1.8351 0.7564 1.3832 0.0
1.8351 0.7564 1.3832 0.0
1.7752 0.715 1.3414 0.0
1.7752 0.715 1.3414 0.0
1.7153 0.6768 1.3013 0.0
1.7153 0.6768 1.3013 0.0
1.6556 0.6422 1.2629 0.0
1.6556 0.6422 1.2629 0.0
1.5959 1.0705 1.2264 0.0
1.5959 1.0705 1.2264 0.0
1.5363 1.0316 1.1919 0.0
1.5363 1.0316 1.1919 0.0
1.4772 0.9951 1.1599 0.0
1.4772 0.9951 1.1599 0.0
1.418 0.9612 1.1807 0.0
1.418 0.9612 1.1807 0.0
1.418 0.9612 1.1807 0.0
1.3299 1.3704 1.1088 22.0
1.3299 1.3704 1.1088 22.0
1.3299 1.3704 1.1088 22.0
1.5917 1.3081 1.056 0.0
1.5917 1.3081 1.056 0.0
1.5917 1.3081 1.056 0.0
1.5101 1.2506 1.0088 0.0
1.5101 1.2506 1.0088 0.0
1.4795 1.2322 0.9905 0.0
1.4148 1.1952 0.9541 0.0
1.4148 1.1952 0.9541 0.0
1.3555 2.9972 1.0465 22.0
1.3555 2.9972 1.0465 22.0
1.3013 2.9441 1.0026 22.0
1.3013 2.9441 1.0026 22.0
1.256 2.8911 0.971 22.0
1.256 2.8911 0.971 22.0
1.6021 1.0538 0.9476 0.0
1.6021 1.0538 0.9476 0.0
1.5568 2.7932 0.923 22.0
1.5568 2.7932 0.923 22.0
1.5085 2.7434 0.8973 22.0
1.5085 2.7434 0.8973 22.0
1.4677 3.2556 1.1034 22.0
1.4677 3.2556 1.1034 22.0
1.8539 0.9227 1.076 0.0
1.8539 0.9227 1.076 0.0
1.8114 1.5939 1.0466 0.0
1.8114 1.5939 1.0466 0.0
1.763 2.9776 1.0108 22.0
1.763 2.9776 1.0108 22.0
1.763 2.9776 1.0108 22.0
1.6952 2.2228 0.9697 22.0
1.6952 2.2228 0.9697 22.0
1.9555 1.4853 0.9535 0.0
1.933 1.4671 0.9473 0.0
1.933 1.4671 0.9473 0.0
1.9076 1.4534 1.2225 0.0
1.8529 2.1224 1.1807 22.0
1.8529 2.1224 1.1807 22.0
1.7995 2.0874 1.1448 22.0
1.7995 2.0874 1.1448 22.0
1.7525 2.0483 1.1205 22.0
1.7525 2.0483 1.1205 22.0
1.7096 1.32 1.1026 0.0
1.7096 1.32 1.1026 0.0
1.6673 1.2893 1.0835 0.0
1.6673 1.2893 1.0835 0.0
1.6204 1.9453 1.3925 22.0
1.6204 1.9453 1.3925 22.0
1.5742 1.9106 1.3603 22.0
1.5742 1.9106 1.3603 22.0
1.9798 1.8723 1.3377 0.0
1.9798 1.8723 1.3377 0.0
